device,subject,energy_joules,duration_ms,error_flag
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,139.7552680610268,180378.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,136.38417127319835,180217.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,134.6116613649229,180391.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,66.65932305662942,180822.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,59.445785806092616,180265.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,60.2628067209117,180218.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,62.607075785101216,180296.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,64.76303297421188,180393.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,64.08536628745927,180399.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,60.55403459435839,180271.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,59.97908765895963,180430.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,60.38331459054816,180399.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,60.101546510295904,180366.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,59.704269230349475,180543.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,58.96839936113407,180255.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,78.18765142142293,180310.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,79.27317469703418,180265.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,79.85747972401722,180391.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,60.42417240694723,180287.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,61.47543892329951,180391.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,60.825830936582236,180261.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,60.71582959691535,180265.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,78.22089754748704,180172.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,60.82798659554845,180255.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,62.529354696930085,180318.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,64.23207555831232,180425.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,63.02600991230449,180383.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,61.28139452405831,180359.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,63.96480466562516,180284.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,60.69354587525309,180257.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,88.41308857642132,180616.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,77.81636603260775,180529.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,84.66140796331177,181543.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,64.30405679223045,180431.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,65.03011838783063,180340.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,64.64727639948215,180315.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,60.938440233403476,180474.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,63.143211183581506,180346.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,60.99522529086112,180316.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,68.2755269166226,180291.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,67.27055223520061,180269.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,69.58870439943115,180335.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,60.62175807508243,180416.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,60.26493020370756,180425.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,62.95332405731693,180305.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,61.347839094605426,180240.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,65.59448794637919,180240.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,60.114907053665554,180251.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,59.3818827913664,180331.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,60.13912184772241,180324.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,60.46298448423017,180407.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,60.16747275710583,180350.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,59.27945442245646,180389.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,59.44759286661388,180361.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,60.47054409324991,180348.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,58.33645069907823,180350.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,59.36168667604133,180225.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,59.19429710281945,180313.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,66.20889174416965,180437.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,58.94861400971216,180283.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,77.98165479429298,180499.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,77.91326323629632,180396.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,81.97055976313234,180283.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,66.60652923943742,180501.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,66.53399098380976,180267.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,66.62612569188853,180324.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,59.64882865487014,180329.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,66.56899272743466,180351.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,59.27302130802631,180352.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,77.43215384884385,180726.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,82.18073079791897,180254.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,80.61842673025987,180312.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,59.7848430658126,180284.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,59.80446711482963,180281.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,62.17837515889861,180426.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,63.670544931131595,180407.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,62.804100769902306,180319.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,62.66540683290849,180267.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,59.32578090715507,180158.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,60.742903792280664,180326.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,58.57230738988115,180273.0,False
